datei,typ,vertrag,vendor,warengruppe,pflicht,id,finding,cID,PO
auftragsbestaetigungen/AB_4507000734_00010.pdf,auftragsbestaetigung,,,,"['2.206,60 €', '4507000734']",,,4507000734_00010,4507000734
auftragsbestaetigungen/AB_4507000735_00010.pdf,auftragsbestaetigung,,,,"['3.215,40 €', '4507000735']",,,4507000735_00010,4507000735
auftragsbestaetigungen/AB_4507000736_00010.pdf,auftragsbestaetigung,,,,"['2.418,50 €', '4507000736']",,,4507000736_00010,4507000736
auftragsbestaetigungen/AB_4507000737_00010.pdf,auftragsbestaetigung,,,,"['2.583,60 €', '4507000737']",,,4507000737_00010,4507000737
auftragsbestaetigungen/AB_4507000738_00010.pdf,auftragsbestaetigung,,,,"['2.545,90 €', '4507000738']",,,4507000738_00010,4507000738
auftragsbestaetigungen/AB_4507000739_00010.pdf,auftragsbestaetigung,,,,"['3.116,60 €', '4507000739']",,,4507000739_00010,4507000739
auftragsbestaetigungen/AB_4507000740_00010.pdf,auftragsbestaetigung,,,,"['3.108,80 €', '4507000740']",,,4507000740_00010,4507000740
auftragsbestaetigungen/AB_4507000741_00010.pdf,auftragsbestaetigung,,,,"['2.670,70 €', '4507000741']",,,4507000741_00010,4507000741
auftragsbestaetigungen/AB_4507000742_00010.pdf,auftragsbestaetigung,,,,"['2.454,90 €', '4507000742']",,,4507000742_00010,4507000742
auftragsbestaetigungen/AB_4507000743_00010.pdf,auftragsbestaetigung,,,,"['3.221,90 €', '4507000743']",,,4507000743_00010,4507000743
auftragsbestaetigungen/AB_4507000744_00010.pdf,auftragsbestaetigung,,,,"['2.932,00 €', '4507000744']",,,4507000744_00010,4507000744
auftragsbestaetigungen/AB_4507000769_00010.pdf,auftragsbestaetigung,,,,"['3.234,90 €', '4507000769']",,,4507000769_00010,4507000769
auftragsbestaetigungen/AB_4507000771_00010.pdf,auftragsbestaetigung,,,,"['2.614,80 €', '4507000771']",,,4507000771_00010,4507000771
auftragsbestaetigungen/AB_4507000772_00010.pdf,auftragsbestaetigung,,,,"['2.612,20 €', '4507000772']",,,4507000772_00010,4507000772
auftragsbestaetigungen/AB_4507000773_00010.pdf,auftragsbestaetigung,,,,"['2.739,60 €', '4507000773']",,,4507000773_00010,4507000773
auftragsbestaetigungen/AB_4507000774_00010.pdf,auftragsbestaetigung,,,,"['2.231,30 €', '4507000774']",,,4507000774_00010,4507000774
auftragsbestaetigungen/AB_4507000776_00010.pdf,auftragsbestaetigung,,,,"['2.769,50 €', '4507000776']",,,4507000776_00010,4507000776
auftragsbestaetigungen/AB_4507000777_00010.pdf,auftragsbestaetigung,,,,"['3.093,20 €', '4507000777']",,,4507000777_00010,4507000777
auftragsbestaetigungen/AB_4507000778_00010.pdf,auftragsbestaetigung,,,,"['3.147,80 €', '4507000778']",,,4507000778_00010,4507000778
auftragsbestaetigungen/AB_4507000779_00010.pdf,auftragsbestaetigung,,,,"['3.080,20 €', '4507000779']",,,4507000779_00010,4507000779
auftragsbestaetigungen/AB_4507000780_00010.pdf,auftragsbestaetigung,,,,"['2.755,20 €', '4507000780']",,,4507000780_00010,4507000780
auftragsbestaetigungen/AB_4507000781_00010.pdf,auftragsbestaetigung,,,,"['2.898,20 €', '4507000781']",,,4507000781_00010,4507000781
auftragsbestaetigungen/AB_4507000782_00010.pdf,auftragsbestaetigung,,,,"['2.414,60 €', '4507000782']",,,4507000782_00010,4507000782
auftragsbestaetigungen/AB_4507000783_00010.pdf,auftragsbestaetigung,,,,"['2.779,90 €', '4507000783']",,,4507000783_00010,4507000783
auftragsbestaetigungen/AB_4507000939_00010.pdf,auftragsbestaetigung,,,,"['1.654,10 €', '4507000939']",,,4507000939_00010,4507000939
auftragsbestaetigungen/AB_4507004290_00010.pdf,auftragsbestaetigung,,,,"['2.168,17 €', '4507004290']",,,4507004290_00010,4507004290
auftragsbestaetigungen/AB_4507004290_00020.pdf,auftragsbestaetigung,,,,"['976,72 €', '4507004290']",,,4507004290_00020,4507004290
auftragsbestaetigungen/AB_4507004290_00030.pdf,auftragsbestaetigung,,,,"['278,54 €', '4507004290']",,,4507004290_00030,4507004290
auftragsbestaetigungen/AB_4507008691_00020.pdf,auftragsbestaetigung,,,,"['2.029,42 €', '4507008691']",,,4507008691_00020,4507008691
auftragsbestaetigungen/AB_4507009331_00010.pdf,auftragsbestaetigung,,,,"['2.005,71 €', '4507009331']",,,4507009331_00010,4507009331
auftragsbestaetigungen/AB_4507009919_00010.pdf,auftragsbestaetigung,,,,"['1.321,04 €', '4507009919']",,,4507009919_00010,4507009919
auftragsbestaetigungen/AB_4507010720_00010.pdf,auftragsbestaetigung,,,,"['3.368,80 €', '4507010720']",,,4507010720_00010,4507010720
auftragsbestaetigungen/AB_4507010721_00010.pdf,auftragsbestaetigung,,,,"['2.601,80 €', '4507010721']",,,4507010721_00010,4507010721
auftragsbestaetigungen/AB_4507010722_00010.pdf,auftragsbestaetigung,,,,"['2.649,90 €', '4507010722']",,,4507010722_00010,4507010722
auftragsbestaetigungen/AB_4507010723_00010.pdf,auftragsbestaetigung,,,,"['2.591,40 €', '4507010723']",,,4507010723_00010,4507010723
auftragsbestaetigungen/AB_4507010724_00010.pdf,auftragsbestaetigung,,,,"['2.161,10 €', '4507010724']",,,4507010724_00010,4507010724
auftragsbestaetigungen/AB_4507010725_00010.pdf,auftragsbestaetigung,,,,"['3.114,00 €', '4507010725']",,,4507010725_00010,4507010725
auftragsbestaetigungen/AB_4507010726_00010.pdf,auftragsbestaetigung,,,,"['2.714,90 €', '4507010726']",,,4507010726_00010,4507010726
auftragsbestaetigungen/AB_4507010727_00010.pdf,auftragsbestaetigung,,,,"['2.496,50 €', '4507010727']",,,4507010727_00010,4507010727
auftragsbestaetigungen/AB_4507010728_00010.pdf,auftragsbestaetigung,,,,"['2.482,20 €', '4507010728']",,,4507010728_00010,4507010728
auftragsbestaetigungen/AB_4507010730_00010.pdf,auftragsbestaetigung,,,,"['2.231,30 €', '4507010730']",,,4507010730_00010,4507010730
auftragsbestaetigungen/AB_4507010731_00010.pdf,auftragsbestaetigung,,,,"['2.664,20 €', '4507010731']",,,4507010731_00010,4507010731
auftragsbestaetigungen/AB_4507010732_00010.pdf,auftragsbestaetigung,,,,"['2.610,90 €', '4507010732']",,,4507010732_00010,4507010732
auftragsbestaetigungen/AB_4507010733_00010.pdf,auftragsbestaetigung,,,,"['2.981,40 €', '4507010733']",,,4507010733_00010,4507010733
auftragsbestaetigungen/AB_4507012486_00010.pdf,auftragsbestaetigung,,,,"['917,58 €', '4507012486']",,,4507012486_00010,4507012486
auftragsbestaetigungen/AB_4507013709_00010.pdf,auftragsbestaetigung,,,,"['1.975,44 €', '4507013709']",,,4507013709_00010,4507013709
auftragsbestaetigungen/AB_4507014380_00010.pdf,auftragsbestaetigung,,,,"['1.406,88 €', '4507014380']",,,4507014380_00010,4507014380
auftragsbestaetigungen/AB_4507014381_00010.pdf,auftragsbestaetigung,,,,"['1.576,43 €', '4507014381']",,,4507014381_00010,4507014381
auftragsbestaetigungen/AB_4507014382_00010.pdf,auftragsbestaetigung,,,,"['1.962,42 €', '4507014382']",,,4507014382_00010,4507014382
auftragsbestaetigungen/AB_4507014996_00020.pdf,auftragsbestaetigung,,,,"['145,08 €', '4507014996']",,,4507014996_00020,4507014996
auftragsbestaetigungen/AB_4507015748_00010.pdf,auftragsbestaetigung,,,,"['2.126,00 €', '4507015748']",,,4507015748_00010,4507015748
auftragsbestaetigungen/AB_4507017348_00010.pdf,auftragsbestaetigung,,,,"['2.215,70 €', '4507017348']",,,4507017348_00010,4507017348
auftragsbestaetigungen/AB_4507017349_00010.pdf,auftragsbestaetigung,,,,"['2.339,20 €', '4507017349']",,,4507017349_00010,4507017349
auftragsbestaetigungen/AB_4507017412_00010.pdf,auftragsbestaetigung,,,,"['2.386,00 €', '4507017412']",,,4507017412_00010,4507017412
auftragsbestaetigungen/AB_4507017413_00010.pdf,auftragsbestaetigung,,,,"['2.608,30 €', '4507017413']",,,4507017413_00010,4507017413
auftragsbestaetigungen/AB_4507017414_00010.pdf,auftragsbestaetigung,,,,"['2.486,10 €', '4507017414']",,,4507017414_00010,4507017414
auftragsbestaetigungen/AB_4507017415_00010.pdf,auftragsbestaetigung,,,,"['2.248,20 €', '4507017415']",,,4507017415_00010,4507017415
auftragsbestaetigungen/AB_4507017416_00010.pdf,auftragsbestaetigung,,,,"['2.720,10 €', '4507017416']",,,4507017416_00010,4507017416
auftragsbestaetigungen/AB_4507017417_00010.pdf,auftragsbestaetigung,,,,"['2.837,10 €', '4507017417']",,,4507017417_00010,4507017417
auftragsbestaetigungen/AB_4507017418_00010.pdf,auftragsbestaetigung,,,,"['3.180,30 €', '4507017418']",,,4507017418_00010,4507017418
auftragsbestaetigungen/AB_4507017419_00010.pdf,auftragsbestaetigung,,,,"['2.807,20 €', '4507017419']",,,4507017419_00010,4507017419
auftragsbestaetigungen/AB_4507017420_00010.pdf,auftragsbestaetigung,,,,"['2.925,50 €', '4507017420']",,,4507017420_00010,4507017420
auftragsbestaetigungen/AB_4507017421_00010.pdf,auftragsbestaetigung,,,,"['2.682,40 €', '4507017421']",,,4507017421_00010,4507017421
auftragsbestaetigungen/AB_4507017422_00010.pdf,auftragsbestaetigung,,,,"['2.746,10 €', '4507017422']",,,4507017422_00010,4507017422
auftragsbestaetigungen/AB_4507018652_00010.pdf,auftragsbestaetigung,,,,"['1.305,94 €', '4507018652']",,,4507018652_00010,4507018652
auftragsbestaetigungen/AB_4507018653_00010.pdf,auftragsbestaetigung,,,,"['1.958,91 €', '4507018653']",,,4507018653_00010,4507018653
auftragsbestaetigungen/AB_4507018917_00050.pdf,auftragsbestaetigung,,,,"['1.422,47 €', '4507018917']",,,4507018917_00050,4507018917
auftragsbestaetigungen/AB_4507021226_00010.pdf,auftragsbestaetigung,,,,"['1.031,38 €', '4507021226']",,,4507021226_00010,4507021226
auftragsbestaetigungen/AB_4507021712_00010.pdf,auftragsbestaetigung,,,,"['1.352,75 €', '4507021712']",,,4507021712_00010,4507021712
auftragsbestaetigungen/AB_4507022250_00010.pdf,auftragsbestaetigung,,,,"['3.325,90 €', '4507022250']",,,4507022250_00010,4507022250
auftragsbestaetigungen/AB_4507022251_00010.pdf,auftragsbestaetigung,,,,"['2.647,30 €', '4507022251']",,,4507022251_00010,4507022251
auftragsbestaetigungen/AB_4507022650_00010.pdf,auftragsbestaetigung,,,,"['965,12 €', '4507022650']",,,4507022650_00010,4507022650
auftragsbestaetigungen/AB_4507022920_00010.pdf,auftragsbestaetigung,,,,"['1.342,08 €', '4507022920']",,,4507022920_00010,4507022920
auftragsbestaetigungen/AB_4507023211_00010.pdf,auftragsbestaetigung,,,,"['3.275,44 €', '4507023211']",,,4507023211_00010,4507023211
auftragsbestaetigungen/AB_4507023225_00010.pdf,auftragsbestaetigung,,,,"['2.456,58 €', '4507023225']",,,4507023225_00010,4507023225
auftragsbestaetigungen/AB_4507023731_00010.pdf,auftragsbestaetigung,,,,"['1.198,83 €', '4507023731']",,,4507023731_00010,4507023731
auftragsbestaetigungen/AB_4507023949_00010.pdf,auftragsbestaetigung,,,,"['2.740,90 €', '4507023949']",,,4507023949_00010,4507023949
auftragsbestaetigungen/AB_4507023950_00010.pdf,auftragsbestaetigung,,,,"['3.055,50 €', '4507023950']",,,4507023950_00010,4507023950
auftragsbestaetigungen/AB_4507023985_00010.pdf,auftragsbestaetigung,,,,"['1.524,26 €', '4507023985']",,,4507023985_00010,4507023985
auftragsbestaetigungen/AB_4507023986_00010.pdf,auftragsbestaetigung,,,,"['1.203,13 €', '4507023986']",,,4507023986_00010,4507023986
auftragsbestaetigungen/AB_4507024428_00010.pdf,auftragsbestaetigung,,,,"['2.195,08 €', '4507024428']",,,4507024428_00010,4507024428
auftragsbestaetigungen/AB_4507026179_00010.pdf,auftragsbestaetigung,,,,"['1.425,66 €', '4507026179']",,,4507026179_00010,4507026179
auftragsbestaetigungen/AB_4507026287_00010.pdf,auftragsbestaetigung,,,,"['3.107,50 €', '4507026287']",,,4507026287_00010,4507026287
auftragsbestaetigungen/AB_4507026288_00010.pdf,auftragsbestaetigung,,,,"['2.319,70 €', '4507026288']",,,4507026288_00010,4507026288
auftragsbestaetigungen/AB_4507026289_00010.pdf,auftragsbestaetigung,,,,"['3.160,80 €', '4507026289']",,,4507026289_00010,4507026289
auftragsbestaetigungen/AB_4507026296_00010.pdf,auftragsbestaetigung,,,,"['2.311,90 €', '4507026296']",,,4507026296_00010,4507026296
auftragsbestaetigungen/AB_4507026297_00010.pdf,auftragsbestaetigung,,,,"['2.386,00 €', '4507026297']",,,4507026297_00010,4507026297
auftragsbestaetigungen/AB_4507026298_00010.pdf,auftragsbestaetigung,,,,"['2.315,80 €', '4507026298']",,,4507026298_00010,4507026298
auftragsbestaetigungen/AB_4507026299_00010.pdf,auftragsbestaetigung,,,,"['2.935,90 €', '4507026299']",,,4507026299_00010,4507026299
auftragsbestaetigungen/AB_4507026300_00010.pdf,auftragsbestaetigung,,,,"['3.229,70 €', '4507026300']",,,4507026300_00010,4507026300
auftragsbestaetigungen/AB_4507026303_00010.pdf,auftragsbestaetigung,,,,"['2.963,20 €', '4507026303']",,,4507026303_00010,4507026303
auftragsbestaetigungen/AB_4507026646_00010.pdf,auftragsbestaetigung,,,,"['868,36 €', '4507026646']",,,4507026646_00010,4507026646
auftragsbestaetigungen/AB_4507027003_00010.pdf,auftragsbestaetigung,,,,"['985,64 €', '4507027003']",,,4507027003_00010,4507027003
auftragsbestaetigungen/AB_4507027015_00010.pdf,auftragsbestaetigung,,,,"['1.106,46 €', '4507027015']",,,4507027015_00010,4507027015
auftragsbestaetigungen/AB_4507027382_00010.pdf,auftragsbestaetigung,,,,"['1.793,19 €', '4507027382']",,,4507027382_00010,4507027382
auftragsbestaetigungen/AB_4507028935_00010.pdf,auftragsbestaetigung,,,,"['1.264,61 €', '4507028935']",,,4507028935_00010,4507028935
auftragsbestaetigungen/AB_4507029313_00010.pdf,auftragsbestaetigung,,,,"['3.150,10 €', '4507029313']",,,4507029313_00010,4507029313
auftragsbestaetigungen/AB_4507029314_00010.pdf,auftragsbestaetigung,,,,"['3.150,10 €', '4507029314']",,,4507029314_00010,4507029314
auftragsbestaetigungen/AB_4507030990_00010.pdf,auftragsbestaetigung,,,,"['2.399,00 €', '4507030990']",,,4507030990_00010,4507030990
auftragsbestaetigungen/AB_4507030992_00010.pdf,auftragsbestaetigung,,,,"['3.227,10 €', '4507030992']",,,4507030992_00010,4507030992
auftragsbestaetigungen/AB_4507030993_00010.pdf,auftragsbestaetigung,,,,"['3.037,30 €', '4507030993']",,,4507030993_00010,4507030993
auftragsbestaetigungen/AB_4507030994_00010.pdf,auftragsbestaetigung,,,,"['2.369,10 €', '4507030994']",,,4507030994_00010,4507030994
auftragsbestaetigungen/AB_4507030995_00010.pdf,auftragsbestaetigung,,,,"['2.569,30 €', '4507030995']",,,4507030995_00010,4507030995
auftragsbestaetigungen/AB_4507030996_00010.pdf,auftragsbestaetigung,,,,"['3.341,50 €', '4507030996']",,,4507030996_00010,4507030996
auftragsbestaetigungen/AB_4507030997_00010.pdf,auftragsbestaetigung,,,,"['2.314,50 €', '4507030997']",,,4507030997_00010,4507030997
auftragsbestaetigungen/AB_4507030998_00010.pdf,auftragsbestaetigung,,,,"['2.139,00 €', '4507030998']",,,4507030998_00010,4507030998
auftragsbestaetigungen/AB_4507031002_00010.pdf,auftragsbestaetigung,,,,"['2.132,50 €', '4507031002']",,,4507031002_00010,4507031002
auftragsbestaetigungen/AB_4507031003_00010.pdf,auftragsbestaetigung,,,,"['2.938,50 €', '4507031003']",,,4507031003_00010,4507031003
auftragsbestaetigungen/AB_4507031004_00010.pdf,auftragsbestaetigung,,,,"['3.169,90 €', '4507031004']",,,4507031004_00010,4507031004
auftragsbestaetigungen/AB_4507031005_00010.pdf,auftragsbestaetigung,,,,"['2.480,90 €', '4507031005']",,,4507031005_00010,4507031005
auftragsbestaetigungen/AB_4507031007_00010.pdf,auftragsbestaetigung,,,,"['2.653,80 €', '4507031007']",,,4507031007_00010,4507031007
auftragsbestaetigungen/AB_4507031008_00010.pdf,auftragsbestaetigung,,,,"['3.149,10 €', '4507031008']",,,4507031008_00010,4507031008
auftragsbestaetigungen/AB_4507031446_00010.pdf,auftragsbestaetigung,,,,"['1.157,00 €', '4507031446']",,,4507031446_00010,4507031446
auftragsbestaetigungen/AB_4507032668_00010.pdf,auftragsbestaetigung,,,,"['3.361,63 €', '4507032668']",,,4507032668_00010,4507032668
auftragsbestaetigungen/AB_4507033133_00010.pdf,auftragsbestaetigung,,,,"['1.092,80 €', '4507033133']",,,4507033133_00010,4507033133
auftragsbestaetigungen/AB_4507034826_00010.pdf,auftragsbestaetigung,,,,"['1.074,36 €', '4507034826']",,,4507034826_00010,4507034826
auftragsbestaetigungen/AB_4507034839_00010.pdf,auftragsbestaetigung,,,,"['835,61 €', '4507034839']",,,4507034839_00010,4507034839
auftragsbestaetigungen/AB_4507035767_00030.pdf,auftragsbestaetigung,,,,"['2.610,23 €', '4507035767']",,,4507035767_00030,4507035767
auftragsbestaetigungen/AB_4507037839_00010.pdf,auftragsbestaetigung,,,,"['1.455,50 €', '4507037839']",,,4507037839_00010,4507037839
auftragsbestaetigungen/AB_4507038513_00010.pdf,auftragsbestaetigung,,,,"['1.185,11 €', '4507038513']",,,4507038513_00010,4507038513
auftragsbestaetigungen/AB_4507038769_00010.pdf,auftragsbestaetigung,,,,"['2.908,94 €', '4507038769']",,,4507038769_00010,4507038769
auftragsbestaetigungen/AB_4507039436_00010.pdf,auftragsbestaetigung,,,,"['1.404,49 €', '4507039436']",,,4507039436_00010,4507039436
auftragsbestaetigungen/AB_4507040309_00010.pdf,auftragsbestaetigung,,,,"['2.781,30 €', '4507040309']",,,4507040309_00010,4507040309
auftragsbestaetigungen/AB_4507040312_00020.pdf,auftragsbestaetigung,,,,"['1.936,00 €', '4507040312']",,,4507040312_00020,4507040312
auftragsbestaetigungen/AB_4507040314_00030.pdf,auftragsbestaetigung,,,,"['2.547,61 €', '4507040314']",,,4507040314_00030,4507040314
auftragsbestaetigungen/AB_4507040625_00010.pdf,auftragsbestaetigung,,,,"['2.821,50 €', '4507040625']",,,4507040625_00010,4507040625
auftragsbestaetigungen/AB_4507040626_00010.pdf,auftragsbestaetigung,,,,"['3.345,40 €', '4507040626']",,,4507040626_00010,4507040626
auftragsbestaetigungen/AB_4507040627_00010.pdf,auftragsbestaetigung,,,,"['2.571,90 €', '4507040627']",,,4507040627_00010,4507040627
auftragsbestaetigungen/AB_4507040628_00010.pdf,auftragsbestaetigung,,,,"['3.045,10 €', '4507040628']",,,4507040628_00010,4507040628
auftragsbestaetigungen/AB_4507040629_00010.pdf,auftragsbestaetigung,,,,"['2.991,80 €', '4507040629']",,,4507040629_00010,4507040629
auftragsbestaetigungen/AB_4507040630_00010.pdf,auftragsbestaetigung,,,,"['2.636,90 €', '4507040630']",,,4507040630_00010,4507040630
auftragsbestaetigungen/AB_4507040631_00010.pdf,auftragsbestaetigung,,,,"['2.829,30 €', '4507040631']",,,4507040631_00010,4507040631
auftragsbestaetigungen/AB_4507040632_00010.pdf,auftragsbestaetigung,,,,"['3.088,00 €', '4507040632']",,,4507040632_00010,4507040632
auftragsbestaetigungen/AB_4507040633_00010.pdf,auftragsbestaetigung,,,,"['2.938,50 €', '4507040633']",,,4507040633_00010,4507040633
auftragsbestaetigungen/AB_4507040634_00010.pdf,auftragsbestaetigung,,,,"['2.176,70 €', '4507040634']",,,4507040634_00010,4507040634
auftragsbestaetigungen/AB_4507041417_00010.pdf,auftragsbestaetigung,,,,"['1.770,09 €', '4507041417']",,,4507041417_00010,4507041417
auftragsbestaetigungen/AB_4507041562_00010.pdf,auftragsbestaetigung,,,,"['2.141,86 €', '4507041562']",,,4507041562_00010,4507041562
auftragsbestaetigungen/AB_4507041835_00010.pdf,auftragsbestaetigung,,,,"['2.957,80 €', '4507041835']",,,4507041835_00010,4507041835
auftragsbestaetigungen/AB_4507041836_00020.pdf,auftragsbestaetigung,,,,"['2.838,25 €', '4507041836']",,,4507041836_00020,4507041836
auftragsbestaetigungen/AB_4507041837_00030.pdf,auftragsbestaetigung,,,,"['2.361,05 €', '4507041837']",,,4507041837_00030,4507041837
auftragsbestaetigungen/AB_4508042444_00010.pdf,auftragsbestaetigung,,,,"['2.231,08 €', '4508042444']",,,4508042444_00010,4508042444
auftragsbestaetigungen/AB_4508042849_00010.pdf,auftragsbestaetigung,,,,"['2.964,50 €', '4508042849']",,,4508042849_00010,4508042849
auftragsbestaetigungen/AB_4508042850_00010.pdf,auftragsbestaetigung,,,,"['2.171,50 €', '4508042850']",,,4508042850_00010,4508042850
auftragsbestaetigungen/AB_4508042851_00010.pdf,auftragsbestaetigung,,,,"['2.939,80 €', '4508042851']",,,4508042851_00010,4508042851
auftragsbestaetigungen/AB_4508042988_00010.pdf,auftragsbestaetigung,,,,"['2.839,31 €', '4508042988']",,,4508042988_00010,4508042988
auftragsbestaetigungen/AB_4508043433_00010.pdf,auftragsbestaetigung,,,,"['123,40 €', '4508043433']",,,4508043433_00010,4508043433
auftragsbestaetigungen/AB_4508043433_00020.pdf,auftragsbestaetigung,,,,"['1.385,77 €', '4508043433']",,,4508043433_00020,4508043433
auftragsbestaetigungen/AB_4508043613_00010.pdf,auftragsbestaetigung,,,,"['1.949,46 €', '4508043613']",,,4508043613_00010,4508043613
auftragsbestaetigungen/AB_4508044128_00010.pdf,auftragsbestaetigung,,,,"['2.746,54 €', '4508044128']",,,4508044128_00010,4508044128
auftragsbestaetigungen/AB_4508045101_00010.pdf,auftragsbestaetigung,,,,"['2.806,19 €', '4508045101']",,,4508045101_00010,4508045101
auftragsbestaetigungen/AB_4508045102_00020.pdf,auftragsbestaetigung,,,,"['3.145,16 €', '4508045102']",,,4508045102_00020,4508045102
auftragsbestaetigungen/AB_4508046046_00010.pdf,auftragsbestaetigung,,,,"['2.564,96 €', '4508046046']",,,4508046046_00010,4508046046
auftragsbestaetigungen/AB_4508046047_00020.pdf,auftragsbestaetigung,,,,"['2.583,84 €', '4508046047']",,,4508046047_00020,4508046047
auftragsbestaetigungen/AB_4508046048_00030.pdf,auftragsbestaetigung,,,,"['1.996,58 €', '4508046048']",,,4508046048_00030,4508046048
auftragsbestaetigungen/AB_4508046051_00040.pdf,auftragsbestaetigung,,,,"['2.257,82 €', '4508046051']",,,4508046051_00040,4508046051
auftragsbestaetigungen/AB_4508046052_00050.pdf,auftragsbestaetigung,,,,"['2.229,46 €', '4508046052']",,,4508046052_00050,4508046052
auftragsbestaetigungen/AB_4508046681_00010.pdf,auftragsbestaetigung,,,,"['2.094,17 €', '4508046681']",,,4508046681_00010,4508046681
auftragsbestaetigungen/AB_4508046690_00010.pdf,auftragsbestaetigung,,,,"['2.462,30 €', '4508046690']",,,4508046690_00010,4508046690
auftragsbestaetigungen/AB_4508047294_00010.pdf,auftragsbestaetigung,,,,"['2.235,24 €', '4508047294']",,,4508047294_00010,4508047294
auftragsbestaetigungen/AB_4508047541_00010.pdf,auftragsbestaetigung,,,,"['2.218,30 €', '4508047541']",,,4508047541_00010,4508047541
auftragsbestaetigungen/AB_4508047543_00010.pdf,auftragsbestaetigung,,,,"['2.738,30 €', '4508047543']",,,4508047543_00010,4508047543
auftragsbestaetigungen/AB_4508047545_00010.pdf,auftragsbestaetigung,,,,"['2.600,50 €', '4508047545']",,,4508047545_00010,4508047545
auftragsbestaetigungen/AB_4508047546_00010.pdf,auftragsbestaetigung,,,,"['3.173,80 €', '4508047546']",,,4508047546_00010,4508047546
auftragsbestaetigungen/AB_4508047547_00010.pdf,auftragsbestaetigung,,,,"['2.816,30 €', '4508047547']",,,4508047547_00010,4508047547
auftragsbestaetigungen/AB_4508047548_00010.pdf,auftragsbestaetigung,,,,"['2.774,70 €', '4508047548']",,,4508047548_00010,4508047548
auftragsbestaetigungen/AB_4508047549_00010.pdf,auftragsbestaetigung,,,,"['2.583,60 €', '4508047549']",,,4508047549_00010,4508047549
auftragsbestaetigungen/AB_4508047550_00010.pdf,auftragsbestaetigung,,,,"['2.409,40 €', '4508047550']",,,4508047550_00010,4508047550
auftragsbestaetigungen/AB_4508047551_00010.pdf,auftragsbestaetigung,,,,"['2.317,10 €', '4508047551']",,,4508047551_00010,4508047551
auftragsbestaetigungen/AB_4508047552_00010.pdf,auftragsbestaetigung,,,,"['2.373,00 €', '4508047552']",,,4508047552_00010,4508047552
auftragsbestaetigungen/AB_4508047553_00010.pdf,auftragsbestaetigung,,,,"['2.366,50 €', '4508047553']",,,4508047553_00010,4508047553
auftragsbestaetigungen/AB_4508048709_00010.pdf,auftragsbestaetigung,,,,"['2.285,50 €', '4508048709']",,,4508048709_00010,4508048709
auftragsbestaetigungen/AB_4508048711_00010.pdf,auftragsbestaetigung,,,,"['2.715,43 €', '4508048711']",,,4508048711_00010,4508048711
auftragsbestaetigungen/AB_4508048712_00010.pdf,auftragsbestaetigung,,,,"['2.708,18 €', '4508048712']",,,4508048712_00010,4508048712
auftragsbestaetigungen/AB_4508049212_00010.pdf,auftragsbestaetigung,,,,"['2.436,17 €', '4508049212']",,,4508049212_00010,4508049212
auftragsbestaetigungen/AB_4508049804_00010.pdf,auftragsbestaetigung,,,,"['1.992,39 €', '4508049804']",,,4508049804_00010,4508049804
auftragsbestaetigungen/AB_4508049805_00010.pdf,auftragsbestaetigung,,,,"['2.314,27 €', '4508049805']",,,4508049805_00010,4508049805
auftragsbestaetigungen/AB_4508049806_00020.pdf,auftragsbestaetigung,,,,"['2.227,96 €', '4508049806']",,,4508049806_00020,4508049806
auftragsbestaetigungen/AB_4508050317_00010.pdf,auftragsbestaetigung,,,,"['1.480,91 €', '4508050317']",,,4508050317_00010,4508050317
auftragsbestaetigungen/AB_4508050454_00010.pdf,auftragsbestaetigung,,,,"['2.224,40 €', '4508050454']",,,4508050454_00010,4508050454
auftragsbestaetigungen/AB_4508050458_00010.pdf,auftragsbestaetigung,,,,"['2.482,58 €', '4508050458']",,,4508050458_00010,4508050458
auftragsbestaetigungen/AB_4508050459_00010.pdf,auftragsbestaetigung,,,,"['2.380,85 €', '4508050459']",,,4508050459_00010,4508050459
auftragsbestaetigungen/AB_4508050731_00010.pdf,auftragsbestaetigung,,,,"['2.123,58 €', '4508050731']",,,4508050731_00010,4508050731
auftragsbestaetigungen/AB_4508051570_00010.pdf,auftragsbestaetigung,,,,"['2.720,17 €', '4508051570']",,,4508051570_00010,4508051570
auftragsbestaetigungen/AB_4508051571_00010.pdf,auftragsbestaetigung,,,,"['2.052,82 €', '4508051571']",,,4508051571_00010,4508051571
auftragsbestaetigungen/AB_4508051572_00020.pdf,auftragsbestaetigung,,,,"['1.849,39 €', '4508051572']",,,4508051572_00020,4508051572
auftragsbestaetigungen/AB_4508051849_00010.pdf,auftragsbestaetigung,,,,"['2.440,43 €', '4508051849']",,,4508051849_00010,4508051849
auftragsbestaetigungen/AB_4508052137_00010.pdf,auftragsbestaetigung,,,,"['2.746,53 €', '4508052137']",,,4508052137_00010,4508052137
auftragsbestaetigungen/AB_4508052465_00010.pdf,auftragsbestaetigung,,,,"['2.418,90 €', '4508052465']",,,4508052465_00010,4508052465
auftragsbestaetigungen/AB_4508053154_00010.pdf,auftragsbestaetigung,,,,"['2.236,44 €', '4508053154']",,,4508053154_00010,4508053154
auftragsbestaetigungen/AB_4508053155_00010.pdf,auftragsbestaetigung,,,,"['1.919,26 €', '4508053155']",,,4508053155_00010,4508053155
auftragsbestaetigungen/AB_4508053156_00010.pdf,auftragsbestaetigung,,,,"['2.026,79 €', '4508053156']",,,4508053156_00010,4508053156
