"eventID ","case Spend area text","case Company","case Document Type","case Sub spend area text","case Purchasing Document","case Purch. Doc. Category name","case Vendor","case Item Type","case Item Category","case Spend classification text","case Source","case Name","case GR-Based Inv. Verif.","case Item","case concept:name","case Goods Receipt","event User","event org:resource","event concept:name","event Cumulative net worth (EUR)","event time:timestamp"
"826411837292547","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508058107","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00020","4508058107_00020","true","user_235","user_235","Record Invoice Receipt","31218.0","02-01-2019 13:55:00.000"
"826407542325252","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508058107","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508058107_00010","true","user_235","user_235","Record Invoice Receipt","35985.0","02-01-2019 13:55:00.000"
"826416132259843","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508058107","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00030","4508058107_00030","true","user_235","user_235","Record Invoice Receipt","35985.0","02-01-2019 13:55:00.000"
"684918434693123","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047697","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047697_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 13:58:00.000"
"684914139725827","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047696","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047696_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 14:01:00.000"
"684922729660419","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047698","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047698_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 14:10:00.000"
"684927024627715","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047699","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047699_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 14:11:00.000"
"684931319595011","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047700","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047700_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 14:12:00.000"
"684982859202563","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047712","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047712_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 14:13:00.000"
"684935614562307","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047701","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047701_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 14:21:00.000"
"684939909529603","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047702","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047702_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 14:52:00.000"
"684944204496899","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047703","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047703_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 15:06:00.000"
"684948499464195","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047704","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047704_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 15:12:00.000"
"684952794431491","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047705","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047705_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 15:26:00.000"
"684957089398787","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047706","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047706_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 15:34:00.000"
"684961384366083","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047707","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047707_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 16:11:00.000"
"684965679333379","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047708","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047708_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 16:12:00.000"
"684969974300675","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047709","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047709_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 17:15:00.000"
"684974269267971","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508047710","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4508047710_00010","true","user_235","user_235","Record Invoice Receipt","112453.0","02-01-2019 17:33:00.000"
"823100417507333","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508057817","Purchase order","vendorID_0479","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0143","false","00010","4508057817_00010","true","user_235","user_235","Record Invoice Receipt","133811.0","03-01-2019 09:18:00.000"
"817495485186052","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508057378","Purchase order","vendorID_0327","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0318","false","00010","4508057378_00010","true","user_235","user_235","Record Invoice Receipt","110740.0","03-01-2019 09:19:00.000"
"760037412700166","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508053161","Purchase order","vendorID_0479","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0143","false","00010","4508053161_00010","true","user_235","user_235","Record Invoice Receipt","133811.0","03-01-2019 11:57:00.000"
"584918711140355","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507040672","Purchase order","vendorID_0819","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0779","true","00010","4507040672_00010","true","user_004","user_004","Record Invoice Receipt","71970.0","03-01-2019 13:02:00.000"
"569568498024455","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507039596","Purchase order","vendorID_0819","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0779","true","00010","4507039596_00010","true","user_004","user_004","Record Invoice Receipt","8996.0","03-01-2019 13:03:00.000"
"559595583963141","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507038963","Purchase order","vendorID_0963","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0920","false","00010","4507038963_00010","true","user_013","user_013","Cancel Subsequent Invoice","112453.0","03-01-2019 13:35:00.000"
"782139314405387","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508054496","Purchase order","vendorID_0191","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0188","false","00010","4508054496_00010","true","user_015","user_015","Clear Invoice","5592.0","03-01-2019 15:29:00.000"
"799400787968007","Additives","companyID_0000","Standard PO","Rheology & Thixotropic Agents","4508055908","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00070","4508055908_00070","true","user_005","user_005","Clear Invoice","5278.0","03-01-2019 16:10:00.000"
"799405082935303","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508055908","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00080","4508055908_00080","true","user_005","user_005","Clear Invoice","2738.0","03-01-2019 16:10:00.000"
"806221196034054","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508056508","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00010","4508056508_00010","true","user_005","user_005","Clear Invoice","22239.0","03-01-2019 16:10:00.000"
"614803093585925","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508042820","Purchase order","vendorID_0445","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0432","false","00010","4508042820_00010","true","user_005","user_005","Clear Invoice","5213.0","03-01-2019 16:10:00.000"
"646113405173765","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508044883","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508044883_00010","true","user_005","user_005","Clear Invoice","20784.0","03-01-2019 16:10:00.000"
"799379313131527","Latex & Monomers","companyID_0000","Standard PO","Opaque Polymers","4508055908","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00020","4508055908_00020","true","user_005","user_005","Clear Invoice","6990.0","03-01-2019 16:10:00.000"
"756107517624331","CAPEX & SOCS","companyID_0000","EC Purchase order","MRO (components)","2000052734","Purchase order","vendorID_0011","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0011","false","00001","2000052734_00001","true","user_005","user_005","Clear Invoice","320.0","03-01-2019 16:10:00.000"
"632068862115845","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508043868","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508043868_00010","true","user_005","user_005","Clear Invoice","15900.0","03-01-2019 16:10:00.000"
"716245926150149","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508049737","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508049737_00010","true","user_005","user_005","Clear Invoice","15900.0","03-01-2019 16:10:00.000"
"616731533901829","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508042920","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508042920_00010","true","user_005","user_005","Clear Invoice","15900.0","03-01-2019 16:10:00.000"
"799396493000711","Additives","companyID_0000","Standard PO","Surfactants","4508055908","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00060","4508055908_00060","true","user_005","user_005","Clear Invoice","1991.0","03-01-2019 16:10:00.000"
"775555129540614","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508054198","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508054198_00010","true","user_005","user_005","Clear Invoice","20784.0","03-01-2019 16:10:00.000"
"815485440491526","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508057198","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508057198_00010","true","user_005","user_005","Clear Invoice","20784.0","03-01-2019 16:10:00.000"
"700131208855557","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508048761","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508048761_00010","true","user_005","user_005","Clear Invoice","20784.0","03-01-2019 16:10:00.000"
"785326180139013","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508054742","Purchase order","vendorID_0615","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0594","false","00010","4508054742_00010","true","user_005","user_005","Clear Invoice","8556.0","03-01-2019 16:10:00.000"
"397645252132874","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507027431","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00010","4507027431_00010","true","user_005","user_005","Clear Invoice","379.0","03-01-2019 16:10:00.000"
"768330994548742","Additives","companyID_0000","Standard PO","Surfactants","4508053716","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00080","4508053716_00080","true","user_005","user_005","Clear Invoice","7129.0","03-01-2019 16:10:00.000"
"768326699581446","Additives","companyID_0000","Standard PO","Rheology & Thixotropic Agents","4508053716","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00070","4508053716_00070","true","user_005","user_005","Clear Invoice","3507.0","03-01-2019 16:10:00.000"
"780223758991366","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508054393","Purchase order","vendorID_0271","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0188","false","00010","4508054393_00010","true","user_005","user_005","Clear Invoice","45336.0","03-01-2019 16:10:00.000"
"768322404614150","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508053716","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00060","4508053716_00060","true","user_005","user_005","Clear Invoice","2714.0","03-01-2019 16:10:00.000"
"768318109646854","Additives","companyID_0000","Standard PO","Surfactants","4508053716","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00050","4508053716_00050","true","user_005","user_005","Clear Invoice","2364.0","03-01-2019 16:10:00.000"
"799375018164231","Additives","companyID_0000","Standard PO","Rheology & Thixotropic Agents","4508055908","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00010","4508055908_00010","true","user_005","user_005","Clear Invoice","3083.0","03-01-2019 16:10:00.000"
"624883381829639","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508043368","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508043368_00010","true","user_005","user_005","Clear Invoice","20784.0","03-01-2019 16:10:00.000"
"768313814679558","Latex & Monomers","companyID_0000","Standard PO","Polyvinyl Acetates","4508053716","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00040","4508053716_00040","true","user_005","user_005","Clear Invoice","14182.0","03-01-2019 16:10:00.000"
"768309519712262","Additives","companyID_0000","Standard PO","Rheology & Thixotropic Agents","4508053716","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00030","4508053716_00030","true","user_005","user_005","Clear Invoice","4676.0","03-01-2019 16:10:00.000"
"768305224744966","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508053716","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00020","4508053716_00020","true","user_005","user_005","Clear Invoice","25772.0","03-01-2019 16:10:00.000"
"799387903066118","Additives","companyID_0000","Standard PO","Rheology & Thixotropic Agents","4508055908","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00040","4508055908_00040","true","user_005","user_005","Clear Invoice","4676.0","03-01-2019 16:10:00.000"
"538365560619019","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507037238","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00010","4507037238_00010","true","user_005","user_005","Clear Invoice","3706.0","03-01-2019 16:10:00.000"
"733288356380677","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508050937","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4508050937_00010","true","user_005","user_005","Clear Invoice","20784.0","03-01-2019 16:10:00.000"
"768300929777670","Latex & Monomers","companyID_0000","Standard PO","Opaque Polymers","4508053716","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00010","4508053716_00010","true","user_005","user_005","Clear Invoice","7122.0","03-01-2019 16:10:00.000"
"823401065218054","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508057844","Purchase order","vendorID_0899","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0858","false","00010","4508057844_00010","true","user_005","user_005","Clear Invoice","9872.0","03-01-2019 16:10:00.000"
"799392198033415","Latex & Monomers","companyID_0000","Standard PO","Polyvinyl Acetates","4508055908","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00050","4508055908_00050","true","user_005","user_005","Clear Invoice","14279.0","03-01-2019 16:10:00.000"
"722379139448837","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508050177","Purchase order","vendorID_0597","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0578","false","00010","4508050177_00010","true","user_005","user_005","Clear Invoice","4018.0","03-01-2019 16:10:00.000"
"653998965129222","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508045465","Purchase order","vendorID_0445","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0432","false","00010","4508045465_00010","true","user_005","user_005","Clear Invoice","5213.0","03-01-2019 16:10:00.000"
"612290537717765","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508042656","Purchase order","vendorID_0899","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0858","false","00010","4508042656_00010","true","user_005","user_005","Clear Invoice","4936.0","03-01-2019 16:10:00.000"
"799383608098822","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508055908","Purchase order","vendorID_0488","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0472","false","00030","4508055908_00030","true","user_005","user_005","Clear Invoice","26015.0","03-01-2019 16:10:00.000"
"793387833753605","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508055478","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4508055478_00010","true","user_005","user_005","Clear Invoice","6166.0","03-01-2019 16:11:00.000"
"806208311132167","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508056505","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4508056505_00010","true","user_005","user_005","Clear Invoice","21496.0","03-01-2019 16:11:00.000"
"652547266183173","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508045343","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4508045343_00010","true","user_005","user_005","Clear Invoice","45123.0","03-01-2019 16:11:00.000"
"518471272103941","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507035814","Purchase order","vendorID_0939","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0896","false","00010","4507035814_00010","true","user_005","user_005","Clear Invoice","103548.0","03-01-2019 16:11:00.000"
"813621424685062","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508057061","Purchase order","vendorID_0271","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0188","false","00010","4508057061_00010","true","user_005","user_005","Clear Invoice","45336.0","03-01-2019 16:12:00.000"
"291246027309061","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507020336","Purchase order","vendorID_0318","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0309","false","00010","4507020336_00010","true","user_005","user_005","Clear Invoice","21572.0","03-01-2019 16:12:00.000"
"797360678502407","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508055772","Purchase order","vendorID_0183","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0181","false","00010","4508055772_00010","true","user_005","user_005","Clear Invoice","56201.0","03-01-2019 16:12:00.000"
"755192689590278","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508052612","Purchase order","vendorID_0159","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0157","false","00010","4508052612_00010","true","user_005","user_005","Clear Invoice","48426.0","03-01-2019 16:12:00.000"
"569568498024456","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507039596","Purchase order","vendorID_0819","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0779","true","00010","4507039596_00010","true","user_005","user_005","Clear Invoice","8996.0","03-01-2019 16:12:00.000"
"553685708963846","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507038421","Purchase order","vendorID_0818","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0778","false","00010","4507038421_00010","true","batch_01","batch_01","Cancel Invoice Receipt","36714.0","04-01-2019 02:34:00.000"
"552032146554887","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507038368","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507038368_00010","true","batch_01","batch_01","Cancel Invoice Receipt","49176.0","04-01-2019 02:34:00.000"
"791717091475460","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508055316","Purchase order","vendorID_0454","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0190","false","00010","4508055316_00010","true","user_012","user_012","Record Invoice Receipt","30501.0","04-01-2019 14:22:00.000"
"633451841585156","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508044001","Purchase order","vendorID_1531","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_1462","false","00010","4508044001_00010","true","user_005","user_005","Clear Invoice","3585.0","04-01-2019 15:07:00.000"
"775288841568260","Solvents","companyID_0000","Standard PO","Glycol & Ether Solvents","4508054187","Purchase order","vendorID_0252","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0245","false","00040","4508054187_00040","true","NONE","NONE","Clear Invoice","638.0","04-01-2019 23:59:00.000"
"775280251633668","Additives","companyID_0000","Standard PO","Catalysts & Initiators","4508054187","Purchase order","vendorID_0252","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0245","false","00020","4508054187_00020","true","NONE","NONE","Clear Invoice","321.0","04-01-2019 23:59:00.000"
"775275956666373","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4508054187","Purchase order","vendorID_0252","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0245","false","00010","4508054187_00010","true","NONE","NONE","Clear Invoice","1413.0","04-01-2019 23:59:00.000"
"52458730553418","CAPEX & SOCS","companyID_0000","Framework order","MRO (components)","4507003966","Purchase order","vendorID_0886","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0846","true","00010","4507003966_00010","true","NONE","NONE","Clear Invoice","5322.0","04-01-2019 23:59:00.000"
"736148804599855","CAPEX & SOCS","companyID_0000","Framework order","MRO (components)","4508051102","Purchase order","vendorID_0648","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0624","true","00010","4508051102_00010","true","NONE","NONE","Clear Invoice","17320.0","04-01-2019 23:59:00.000"
"792335566766085","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508055398","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4508055398_00010","true","NONE","NONE","Clear Invoice","39573.0","04-01-2019 23:59:00.000"
"798103707844614","Additives","companyID_0000","Standard PO","Additives - Other","4508055805","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4508055805_00010","true","NONE","NONE","Clear Invoice","4676.0","04-01-2019 23:59:00.000"
"798108002811909","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508055805","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00020","4508055805_00020","true","NONE","NONE","Clear Invoice","41915.0","04-01-2019 23:59:00.000"
"798146657517574","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508055812","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4508055812_00010","true","NONE","NONE","Clear Invoice","21472.0","04-01-2019 23:59:00.000"
"799615536332806","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508055934","Purchase order","vendorID_0634","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0611","false","00010","4508055934_00010","true","NONE","NONE","Clear Invoice","9692.0","04-01-2019 23:59:00.000"
"799619831300102","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508055934","Purchase order","vendorID_0634","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0611","false","00020","4508055934_00020","true","NONE","NONE","Clear Invoice","4846.0","04-01-2019 23:59:00.000"
"799624126267397","Additives","companyID_0000","Standard PO","Rheology & Thixotropic Agents","4508055934","Purchase order","vendorID_0634","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0611","false","00030","4508055934_00030","true","NONE","NONE","Clear Invoice","2719.0","04-01-2019 23:59:00.000"
"799628421234693","Additives","companyID_0000","Standard PO","Rheology & Thixotropic Agents","4508055934","Purchase order","vendorID_0634","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0611","false","00040","4508055934_00040","true","NONE","NONE","Clear Invoice","2918.0","04-01-2019 23:59:00.000"
"799632716201989","Latex & Monomers","companyID_0000","Standard PO","Opaque Polymers","4508055934","Purchase order","vendorID_0634","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0611","false","00050","4508055934_00050","true","NONE","NONE","Clear Invoice","8383.0","04-01-2019 23:59:00.000"
"791936134807558","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508055337","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4508055337_00010","true","NONE","NONE","Clear Invoice","53679.0","04-01-2019 23:59:00.000"
"791098616184837","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508055268","Purchase order","vendorID_0480","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0464","false","00010","4508055268_00010","true","NONE","NONE","Clear Invoice","46315.0","04-01-2019 23:59:00.000"
"803390812585989","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508056250","Purchase order","vendorID_0615","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0594","false","00010","4508056250_00010","true","NONE","NONE","Clear Invoice","45206.0","04-01-2019 23:59:00.000"
"803442352193541","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4508056258","Purchase order","vendorID_0484","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0468","false","00010","4508056258_00010","true","NONE","NONE","Clear Invoice","19191.0","04-01-2019 23:59:00.000"
"803760179773446","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4508056291","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4508056291_00010","true","NONE","NONE","Clear Invoice","49550.0","04-01-2019 23:59:00.000"
"704413291249669","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4508049018","Purchase order","vendorID_0821","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0781","false","00010","4508049018_00010","true","NONE","NONE","Clear Invoice","44825.0","04-01-2019 23:59:00.000"
